date,file_name,download_link
05-01-2017,20170105_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTA1LzIwMTcwMTA1X0JTRS5jc3Y
06-01-2017,20170106_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTA2LzIwMTcwMTA2X05TRS5jc3Y
06-01-2017,20170106_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTA2LzIwMTcwMTA2X0JTRS5jc3Y
09-01-2017,20170109_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTA5LzIwMTcwMTA5X05TRS5jc3Y
09-01-2017,20170109_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTA5LzIwMTcwMTA5X0JTRS5jc3Y
10-01-2017,20170110_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTEwLzIwMTcwMTEwX05TRS5jc3Y
10-01-2017,20170110_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTEwLzIwMTcwMTEwX0JTRS5jc3Y
11-01-2017,20170111_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTExLzIwMTcwMTExX05TRS5jc3Y
11-01-2017,20170111_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTExLzIwMTcwMTExX0JTRS5jc3Y
12-01-2017,20170112_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTEyLzIwMTcwMTEyX05TRS5jc3Y
12-01-2017,20170112_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTEyLzIwMTcwMTEyX0JTRS5jc3Y
13-01-2017,20170113_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTEzLzIwMTcwMTEzX05TRS5jc3Y
13-01-2017,20170113_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTEzLzIwMTcwMTEzX0JTRS5jc3Y
16-01-2017,20170116_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTE2LzIwMTcwMTE2X05TRS5jc3Y
16-01-2017,20170116_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTE2LzIwMTcwMTE2X0JTRS5jc3Y
17-01-2017,20170117_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTE3LzIwMTcwMTE3X05TRS5jc3Y
17-01-2017,20170117_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTE3LzIwMTcwMTE3X0JTRS5jc3Y
18-01-2017,20170118_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTE4LzIwMTcwMTE4X05TRS5jc3Y
18-01-2017,20170118_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTE4LzIwMTcwMTE4X0JTRS5jc3Y
